"phenotype"	"phenotypeLabel"
"http://purl.obolibrary.org/obo/HP_0010760"	"Absent toe"
"http://purl.obolibrary.org/obo/HP_0010772"	"Anomalous pulmonary venous return"
"http://purl.obolibrary.org/obo/HP_0010880"	"Increased nuchal translucency"
"http://purl.obolibrary.org/obo/HP_0010967"	"Abnormal circulating carnitine concentration"
"http://purl.obolibrary.org/obo/HP_0010995"	"Abnormal circulating dicarboxylic acid concentration"
"http://purl.obolibrary.org/obo/HP_0011003"	"High myopia"
"http://purl.obolibrary.org/obo/HP_0011043"	"Abnormality of circulating adrenocorticotropin level"
"http://purl.obolibrary.org/obo/HP_0011064"	"Abnormal number of incisors"
"http://purl.obolibrary.org/obo/HP_0011071"	"Abnormality of permanent molar morphology"
"http://purl.obolibrary.org/obo/HP_0011103"	"Abnormal left ventricular outflow tract morphology"
"http://purl.obolibrary.org/obo/HP_0011145"	"Symptomatic seizures"
"http://purl.obolibrary.org/obo/HP_0011794"	"Embryonal renal neoplasm"
"http://purl.obolibrary.org/obo/HP_0011895"	"Anemia due to reduced life span of red cells"
"http://purl.obolibrary.org/obo/HP_0012031"	"Lipomatous tumor"
"http://purl.obolibrary.org/obo/HP_0012207"	"Reduced sperm motility"
"http://purl.obolibrary.org/obo/HP_0012384"	"Rhinitis"
"http://purl.obolibrary.org/obo/HP_0012539"	"Non-Hodgkin lymphoma"
"http://purl.obolibrary.org/obo/HP_0012548"	"Fatty replacement of skeletal muscle"
"http://purl.obolibrary.org/obo/HP_0012632"	"Abnormal intraocular pressure"
"http://purl.obolibrary.org/obo/HP_0012703"	"Abnormal subarachnoid space morphology"
"http://purl.obolibrary.org/obo/HP_0012757"	"Abnormal neuron morphology"
"http://purl.obolibrary.org/obo/HP_0012815"	"Hypoplastic female external genitalia"
"http://purl.obolibrary.org/obo/HP_0012881"	"Abnormality of the labia majora"
"http://purl.obolibrary.org/obo/HP_0020049"	"Exodeviation"
"http://purl.obolibrary.org/obo/HP_0025104"	"Capillary malformation"
"http://purl.obolibrary.org/obo/HP_0025133"	"Abnormal serum estradiol"
"http://purl.obolibrary.org/obo/HP_0025435"	"Increased lactate dehydrogenase level"
"http://purl.obolibrary.org/obo/HP_0025615"	"Abscess"
"http://purl.obolibrary.org/obo/HP_0030063"	"Neuroepithelial neoplasm"
"http://purl.obolibrary.org/obo/HP_0030087"	"Abnormal serum testosterone level"
"http://purl.obolibrary.org/obo/HP_0030148"	"Heart murmur"
"http://purl.obolibrary.org/obo/HP_0030197"	"Fatigable weakness of skeletal muscles"
"http://purl.obolibrary.org/obo/HP_0030345"	"Abnormal circulating luteinizing hormone level"
"http://purl.obolibrary.org/obo/HP_0030670"	"Hamartoma of the orbital region"
"http://purl.obolibrary.org/obo/HP_0030810"	"Abnormal tongue physiology"
"http://purl.obolibrary.org/obo/HP_0030878"	"Abnormality on pulmonary function testing"
"http://purl.obolibrary.org/obo/HP_0030968"	"Abnormal pulmonary vein morphology"
"http://purl.obolibrary.org/obo/HP_0031097"	"Abnormal thyroid-stimulating hormone level"
"http://purl.obolibrary.org/obo/HP_0031605"	"Abnormality of fundus pigmentation"
"http://purl.obolibrary.org/obo/HP_0031784"	"Abnormal ascending aorta morphology"
"http://purl.obolibrary.org/obo/HP_0031886"	"Abnormal LDL cholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0040126"	"Abnormal vitamin B12 level"
"http://purl.obolibrary.org/obo/HP_0040130"	"Abnormal serum iron concentration"
"http://purl.obolibrary.org/obo/HP_0040133"	"Abnormal serum ferritin"
"http://purl.obolibrary.org/obo/HP_0040217"	"Elevated hemoglobin A1c"
"http://purl.obolibrary.org/obo/HP_0040277"	"Neoplasm of the pituitary gland"
"http://purl.obolibrary.org/obo/HP_0045017"	"Congenital malformation of the left heart"
"http://purl.obolibrary.org/obo/HP_0045027"	"Abnormality of the thoracic cavity"
"http://purl.obolibrary.org/obo/HP_0045040"	"Abnormal lactate dehydrogenase level"
"http://purl.obolibrary.org/obo/HP_0100508"	"Abnormality of vitamin metabolism"
"http://purl.obolibrary.org/obo/HP_0100606"	"Neoplasm of the respiratory system"
"http://purl.obolibrary.org/obo/HP_0100658"	"Cellulitis"
"http://purl.obolibrary.org/obo/HP_0100671"	"Abnormal trabecular bone morphology"
"http://purl.obolibrary.org/obo/HP_0100716"	"Self-injurious behavior"
"http://purl.obolibrary.org/obo/HP_0100732"	"Pancreatic fibrosis"
"http://purl.obolibrary.org/obo/HP_0100733"	"Neoplasm of the parathyroid gland"
"http://purl.obolibrary.org/obo/HP_0100780"	"Conjunctival hamartoma"
"http://purl.obolibrary.org/obo/HP_0100827"	"Lymphocytosis"
"http://purl.obolibrary.org/obo/HP_0100872"	"Abnormality of the plantar skin of foot"
"http://purl.obolibrary.org/obo/HP_0200020"	"Corneal erosion"
"http://purl.obolibrary.org/obo/HP_0200064"	"Asymmetry of iris pigmentation"
"http://purl.obolibrary.org/obo/HP_0410242"	"Abnormal circulating IgG level"
"http://purl.obolibrary.org/obo/HP_0410243"	"Abnormal circulating IgM level"
"http://purl.obolibrary.org/obo/HP_0000040"	"Long penis"
"http://purl.obolibrary.org/obo/HP_0000064"	"Hypoplastic labia minora"
"http://purl.obolibrary.org/obo/HP_0000110"	"Renal dysplasia"
"http://purl.obolibrary.org/obo/HP_0000413"	"Atresia of the external auditory canal"
"http://purl.obolibrary.org/obo/HP_0000591"	"Abnormal sclera morphology"
"http://purl.obolibrary.org/obo/HP_0000615"	"Abnormal pupil morphology"
"http://purl.obolibrary.org/obo/HP_0000622"	"Blurred vision"
"http://purl.obolibrary.org/obo/HP_0000710"	"Hyperorality"
"http://purl.obolibrary.org/obo/HP_0000722"	"Obsessive-compulsive behavior"
"http://purl.obolibrary.org/obo/HP_0000836"	"Hyperthyroidism"
"http://purl.obolibrary.org/obo/HP_0000873"	"Diabetes insipidus"
"http://purl.obolibrary.org/obo/HP_0000894"	"Short clavicles"
"http://purl.obolibrary.org/obo/HP_0000995"	"Melanocytic nevus"
"http://purl.obolibrary.org/obo/HP_0001052"	"Nevus flammeus"
"http://purl.obolibrary.org/obo/HP_0001152"	"Saccadic smooth pursuit"
"http://purl.obolibrary.org/obo/HP_0001176"	"Large hands"
"http://purl.obolibrary.org/obo/HP_0001308"	"Tongue fasciculations"
"http://purl.obolibrary.org/obo/HP_0001406"	"Intrahepatic cholestasis"
"http://purl.obolibrary.org/obo/HP_0001476"	"Delayed closure of the anterior fontanelle"
"http://purl.obolibrary.org/obo/HP_0001488"	"Bilateral ptosis"
"http://purl.obolibrary.org/obo/HP_0001592"	"Selective tooth agenesis"
"http://purl.obolibrary.org/obo/HP_0001612"	"Weak cry"
"http://purl.obolibrary.org/obo/HP_0001620"	"High pitched voice"
"http://purl.obolibrary.org/obo/HP_0001730"	"Progressive hearing impairment"
"http://purl.obolibrary.org/obo/HP_0001808"	"Fragile nails"
"http://purl.obolibrary.org/obo/HP_0001948"	"Alkalosis"
"http://purl.obolibrary.org/obo/HP_0001973"	"Autoimmune thrombocytopenia"
"http://purl.obolibrary.org/obo/HP_0001998"	"Neonatal hypoglycemia"
"http://purl.obolibrary.org/obo/HP_0002036"	"Hiatus hernia"
"http://purl.obolibrary.org/obo/HP_0002138"	"Subarachnoid hemorrhage"
"http://purl.obolibrary.org/obo/HP_0002189"	"obsolete Excessive daytime sleepiness"
"http://purl.obolibrary.org/obo/HP_0002191"	"Progressive spasticity"
"http://purl.obolibrary.org/obo/HP_0002275"	"Poor motor coordination"
"http://purl.obolibrary.org/obo/HP_0002305"	"Athetosis"
"http://purl.obolibrary.org/obo/HP_0002411"	"Myokymia"
"http://purl.obolibrary.org/obo/HP_0002418"	"Abnormality of midbrain morphology"
"http://purl.obolibrary.org/obo/HP_0002442"	"Dyscalculia"
"http://purl.obolibrary.org/obo/HP_0002539"	"Cortical dysplasia"
"http://purl.obolibrary.org/obo/HP_0002548"	"Parkinsonism with favorable response to dopaminergic medication"
"http://purl.obolibrary.org/obo/HP_0002557"	"Hypoplastic nipples"
"http://purl.obolibrary.org/obo/HP_0002717"	"Adrenal overactivity"
"http://purl.obolibrary.org/obo/HP_0002756"	"Pathologic fracture"
"http://purl.obolibrary.org/obo/HP_0002761"	"Generalized joint laxity"
"http://purl.obolibrary.org/obo/HP_0002828"	"Multiple joint contractures"
"http://purl.obolibrary.org/obo/HP_0002869"	"Flared iliac wings"
"http://purl.obolibrary.org/obo/HP_0002925"	"Increased thyroid-stimulating hormone level"
"http://purl.obolibrary.org/obo/HP_0002953"	"Vertebral compression fractures"
"http://purl.obolibrary.org/obo/HP_0002982"	"Tibial bowing"
"http://purl.obolibrary.org/obo/HP_0003010"	"Prolonged bleeding time"
"http://purl.obolibrary.org/obo/HP_0003100"	"Slender long bone"
"http://purl.obolibrary.org/obo/HP_0003116"	"Abnormal echocardiogram"
"http://purl.obolibrary.org/obo/HP_0003200"	"Ragged-red muscle fibers"
"http://purl.obolibrary.org/obo/HP_0003201"	"Rhabdomyolysis"
"http://purl.obolibrary.org/obo/HP_0003300"	"Ovoid vertebral bodies"
"http://purl.obolibrary.org/obo/HP_0003368"	"Abnormal femoral head morphology"
"http://purl.obolibrary.org/obo/HP_0003521"	"Disproportionate short-trunk short stature"
"http://purl.obolibrary.org/obo/HP_0003678"	"Rapidly progressive"
"http://purl.obolibrary.org/obo/HP_0003707"	"Calf muscle pseudohypertrophy"
"http://purl.obolibrary.org/obo/HP_0004390"	"Hamartomatous polyposis"
"http://purl.obolibrary.org/obo/HP_0004422"	"Biparietal narrowing"
"http://purl.obolibrary.org/obo/HP_0004661"	"Frontalis muscle weakness"
"http://purl.obolibrary.org/obo/HP_0004755"	"Supraventricular tachycardia"
"http://purl.obolibrary.org/obo/HP_0004970"	"Ascending tubular aorta aneurysm"
"http://purl.obolibrary.org/obo/HP_0005261"	"Joint hemorrhage"
"http://purl.obolibrary.org/obo/HP_0005268"	"Spontaneous abortion"
"http://purl.obolibrary.org/obo/HP_0005293"	"Venous insufficiency"
"http://purl.obolibrary.org/obo/HP_0005306"	"Capillary hemangioma"
"http://purl.obolibrary.org/obo/HP_0005403"	"T lymphocytopenia"
"http://purl.obolibrary.org/obo/HP_0005772"	"Aplasia/Hypoplasia of the tibia"
"http://purl.obolibrary.org/obo/HP_0006254"	"Elevated alpha-fetoprotein"
"http://purl.obolibrary.org/obo/HP_0006264"	"Aplasia/Hypoplasia of the 2nd finger"
"http://purl.obolibrary.org/obo/HP_0006315"	"Single median maxillary incisor"
"http://purl.obolibrary.org/obo/HP_0006489"	"Abnormality of the femoral metaphysis"
"http://purl.obolibrary.org/obo/HP_0007099"	"Arnold-Chiari type I malformation"
"http://purl.obolibrary.org/obo/HP_0007894"	"Hypopigmentation of the fundus"
"http://purl.obolibrary.org/obo/HP_0008060"	"Aplasia/Hypoplasia of the fovea"
"http://purl.obolibrary.org/obo/HP_0008255"	"Transient neonatal diabetes mellitus"
"http://purl.obolibrary.org/obo/HP_0008316"	"Abnormal mitochondria in muscle tissue"
"http://purl.obolibrary.org/obo/HP_0008544"	"Abnormally folded helix"
"http://purl.obolibrary.org/obo/HP_0008776"	"Abnormal renal artery morphology"
"http://purl.obolibrary.org/obo/HP_0009025"	"Increased connective tissue"
"http://purl.obolibrary.org/obo/HP_0009113"	"Diaphragmatic weakness"
"http://purl.obolibrary.org/obo/HP_0009603"	"Deviation of the thumb"
"http://purl.obolibrary.org/obo/HP_0009778"	"Short thumb"
"http://purl.obolibrary.org/obo/HP_0009800"	"Maternal diabetes"
"http://purl.obolibrary.org/obo/HP_0009833"	"Abnormal middle phalanx morphology of the hand"
"http://purl.obolibrary.org/obo/HP_0010174"	"Broad phalanx of the toes"
"http://purl.obolibrary.org/obo/HP_0010451"	"Aplasia/Hypoplasia of the spleen"
"http://purl.obolibrary.org/obo/HP_0010554"	"Cutaneous finger syndactyly"
"http://purl.obolibrary.org/obo/HP_0010566"	"Hamartoma"
"http://purl.obolibrary.org/obo/HP_0010721"	"Abnormal hair whorl"
"http://purl.obolibrary.org/obo/HP_0011026"	"Aplasia/Hypoplasia of the vagina"
"http://purl.obolibrary.org/obo/HP_0011108"	"Recurrent sinusitis"
"http://purl.obolibrary.org/obo/HP_0011344"	"Severe global developmental delay"
"http://purl.obolibrary.org/obo/HP_0011481"	"Abnormal lacrimal duct morphology"
"http://purl.obolibrary.org/obo/HP_0012094"	"Abnormal pancreas size"
"http://purl.obolibrary.org/obo/HP_0012116"	"Abnormal albumin level"
"http://purl.obolibrary.org/obo/HP_0012122"	"Anterior uveitis"
"http://purl.obolibrary.org/obo/HP_0012244"	"Abnormal sex determination"
"http://purl.obolibrary.org/obo/HP_0012751"	"Abnormal basal ganglia MRI signal intensity"
"http://purl.obolibrary.org/obo/HP_0012763"	"Paroxysmal dyspnea"
"http://purl.obolibrary.org/obo/HP_0025269"	"Panic attack"
"http://purl.obolibrary.org/obo/HP_0025568"	"Abnormal morphology of the choroidal vasculature"
"http://purl.obolibrary.org/obo/HP_0030038"	"Enchondroma"
"http://purl.obolibrary.org/obo/HP_0030182"	"Tetraplegia/tetraparesis"
"http://purl.obolibrary.org/obo/HP_0030186"	"Kinetic tremor"
"http://purl.obolibrary.org/obo/HP_0030195"	"Fatigable weakness of swallowing muscles"
"http://purl.obolibrary.org/obo/HP_0030829"	"Abnormal breath sound"
"http://purl.obolibrary.org/obo/HP_0030880"	"Raynaud phenomenon"
"http://purl.obolibrary.org/obo/HP_0030895"	"Abnormal gastrointestinal motility"
"http://purl.obolibrary.org/obo/HP_0031364"	"Ecchymosis"
"http://purl.obolibrary.org/obo/HP_0031888"	"Abnormal HDL cholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0040189"	"Scaling skin"
"http://purl.obolibrary.org/obo/HP_0045037"	"Abnormality of jaw muscles"
"http://purl.obolibrary.org/obo/HP_0100265"	"Synostosis of metacarpals/metatarsals"
"http://purl.obolibrary.org/obo/HP_0100299"	"Muscle fiber inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0100315"	"Lewy bodies"
"http://purl.obolibrary.org/obo/HP_0100639"	"Erectile dysfunction"
"http://purl.obolibrary.org/obo/HP_0100842"	"Septo-optic dysplasia"
"http://purl.obolibrary.org/obo/HP_0200005"	"Abnormal shape of the palpebral fissure"
"http://purl.obolibrary.org/obo/HP_0200035"	"Skin plaque"
"http://purl.obolibrary.org/obo/HP_0200043"	"Verrucae"
"http://purl.obolibrary.org/obo/HP_0500012"	"Abnormality of gonadotropin-releasing hormone level"
"http://purl.obolibrary.org/obo/HP_0000230"	"Gingivitis"
"http://purl.obolibrary.org/obo/HP_0000419"	"Abnormality of the nasal septum"
"http://purl.obolibrary.org/obo/HP_0000524"	"Conjunctival telangiectasia"
"http://purl.obolibrary.org/obo/HP_0000723"	"Restrictive behavior"
"http://purl.obolibrary.org/obo/HP_0000817"	"Poor eye contact"
"http://purl.obolibrary.org/obo/HP_0000887"	"Cupped ribs"
"http://purl.obolibrary.org/obo/HP_0000956"	"Acanthosis nigricans"
"http://purl.obolibrary.org/obo/HP_0000967"	"Petechiae"
"http://purl.obolibrary.org/obo/HP_0001031"	"Subcutaneous lipoma"
"http://purl.obolibrary.org/obo/HP_0001549"	"Abnormal ileum morphology"
"http://purl.obolibrary.org/obo/HP_0001699"	"Sudden death"
"http://purl.obolibrary.org/obo/HP_0001807"	"Ridged nail"
"http://purl.obolibrary.org/obo/HP_0001901"	"Polycythemia"
"http://purl.obolibrary.org/obo/HP_0001970"	"Tubulointerstitial nephritis"
"http://purl.obolibrary.org/obo/HP_0002058"	"Myopathic facies"
"http://purl.obolibrary.org/obo/HP_0002097"	"Emphysema"
"http://purl.obolibrary.org/obo/HP_0002231"	"Sparse body hair"
"http://purl.obolibrary.org/obo/HP_0002365"	"Hypoplasia of the brainstem"
"http://purl.obolibrary.org/obo/HP_0002572"	"Episodic vomiting"
"http://purl.obolibrary.org/obo/HP_0002643"	"Neonatal respiratory distress"
"http://purl.obolibrary.org/obo/HP_0002850"	"Decreased circulating total IgM"
"http://purl.obolibrary.org/obo/HP_0002877"	"Nocturnal hypoventilation"
"http://purl.obolibrary.org/obo/HP_0002999"	"Patellar dislocation"
"http://purl.obolibrary.org/obo/HP_0003038"	"Fibular hypoplasia"
"http://purl.obolibrary.org/obo/HP_0003109"	"Hyperphosphaturia"
"http://purl.obolibrary.org/obo/HP_0003750"	"Increased muscle fatiguability"
"http://purl.obolibrary.org/obo/HP_0003953"	"Absent forearm bone"
"http://purl.obolibrary.org/obo/HP_0005406"	"Recurrent bacterial skin infections"
"http://purl.obolibrary.org/obo/HP_0005487"	"Prominent metopic ridge"
"http://purl.obolibrary.org/obo/HP_0006519"	"Alveolar cell carcinoma"
"http://purl.obolibrary.org/obo/HP_0007994"	"Peripheral visual field loss"
"http://purl.obolibrary.org/obo/HP_0008054"	"Abnormal morphology of the conjunctival vasculature"
"http://purl.obolibrary.org/obo/HP_0008081"	"Pes valgus"
"http://purl.obolibrary.org/obo/HP_0008365"	"Abnormality of the talus"
"http://purl.obolibrary.org/obo/HP_0008368"	"Tarsal synostosis"
"http://purl.obolibrary.org/obo/HP_0008947"	"Infantile muscular hypotonia"
"http://purl.obolibrary.org/obo/HP_0009825"	"Aplasia involving bones of the extremities"
"http://purl.obolibrary.org/obo/HP_0010537"	"Wide cranial sutures"
"http://purl.obolibrary.org/obo/HP_0010641"	"Abnormality of the midnasal cavity"
"http://purl.obolibrary.org/obo/HP_0011016"	"Abnormality of urine glucose concentration"
"http://purl.obolibrary.org/obo/HP_0011111"	"Abnormality of immune serum protein physiology"
"http://purl.obolibrary.org/obo/HP_0011380"	"Morphological abnormality of the semicircular canal"
"http://purl.obolibrary.org/obo/HP_0011473"	"Villous atrophy"
"http://purl.obolibrary.org/obo/HP_0011495"	"Abnormal corneal epithelium morphology"
"http://purl.obolibrary.org/obo/HP_0012100"	"Abnormal circulating creatinine concentration"
"http://purl.obolibrary.org/obo/HP_0012251"	"ST segment elevation"
"http://purl.obolibrary.org/obo/HP_0025318"	"Ovarian carcinoma"
"http://purl.obolibrary.org/obo/HP_0030187"	"Titubation"
"http://purl.obolibrary.org/obo/HP_0032199"	"Abnormal prothrombin time"
"http://purl.obolibrary.org/obo/HP_0100021"	"Cerebral palsy"
"http://purl.obolibrary.org/obo/HP_0100750"	"Atelectasis"
"http://purl.obolibrary.org/obo/HP_0100759"	"Finger clubbing"
"http://purl.obolibrary.org/obo/HP_0100786"	"Hypersomnia"
"http://purl.obolibrary.org/obo/HP_0000161"	"Median cleft lip"
"http://purl.obolibrary.org/obo/HP_0000825"	"Hyperinsulinemic hypoglycemia"
"http://purl.obolibrary.org/obo/HP_0000857"	"Neonatal insulin-dependent diabetes mellitus"
"http://purl.obolibrary.org/obo/HP_0001707"	"Abnormal right ventricle morphology"
"http://purl.obolibrary.org/obo/HP_0001907"	"Thromboembolism"
"http://purl.obolibrary.org/obo/HP_0001993"	"Ketoacidosis"
"http://purl.obolibrary.org/obo/HP_0003995"	"Abnormality of the radial head"
"http://purl.obolibrary.org/obo/HP_0005764"	"Polyarticular arthritis"
"http://purl.obolibrary.org/obo/HP_0006191"	"Deep palmar crease"
"http://purl.obolibrary.org/obo/HP_0006957"	"Loss of ability to walk"
"http://purl.obolibrary.org/obo/HP_0008661"	"Urethral stenosis"
"http://purl.obolibrary.org/obo/HP_0009108"	"Aplasia/Hypoplasia involving the femoral head and neck"
"http://purl.obolibrary.org/obo/HP_0010571"	"Elevated levels of phytanic acid"
"http://purl.obolibrary.org/obo/HP_0011073"	"Abnormality of dental color"
"http://purl.obolibrary.org/obo/HP_0011109"	"Chronic sinusitis"
"http://purl.obolibrary.org/obo/HP_0012222"	"Arachnoid hemangiomatosis"
"http://purl.obolibrary.org/obo/HP_0012246"	"Oculomotor nerve palsy"
"http://purl.obolibrary.org/obo/HP_0032341"	"Reduced forced vital capacity"
